login,post,posts_time,posts_dt,ticker
tema957,"$IBM (часть 2)
⚖️Финансовое состояние:
🔴Краткосрочные обязательства: Краткосрочные активы IBM (27,9 млрд долларов) не покрывают краткосрочные обязательства (31,8 млрд долларов).
🔴Долгосрочные обязательства: Краткосрочные активы IBM (27,9 млрд долларов) не покрывают ее долгосрочные обязательства (76,2 млрд долларов).
🔴Уровень долга: отношение чистого долга к собственному капиталу IBM (219%) считается высоким.
🔴Сокращение долга: отношение долга к собственному капиталу IBM увеличилось с 246,1% до 257,8% за последние 5 лет.
🔴Покрытие долга: долг IBM плохо покрывается операционным денежным потоком (19,6%).
🟢 Покрытие процентов: выплаты процентов по долгу IBM хорошо покрываются EBIT (покрытие 5,8x).

🧾Дивиденды:
🟢Примечательные дивиденды: дивиденды IBM (5,38%) выше, чем у 25% самых бедных плательщиков дивидендов на рынке США (1,66%).
🟢Высокие дивиденды: дивиденды IBM (5,38%) входят в число 25% крупнейших плательщиков дивидендов на рынке США (4,57%).
🟢Стабильные дивиденды: дивиденды IBM на акцию были стабильными в течение последних 10 лет.
🟢Растущие дивиденды. За последние 10 лет выплаты дивидендов IBM выросли.
🔴Покрытие прибыли: из-за высокого коэффициента выплат (105,1%) выплаты дивидендов IBM не полностью покрываются прибылью.
🟢Покрытие денежных потоков: при текущем коэффициенте денежных выплат (79,2%) выплаты дивидендов IBM покрываются денежными потоками.

⚙️Руководство:
Средний срок пребывания в должности руководителя - 2,5 года
Исполнительный директор - Арвинд Кришна (59 лет)
Срок пребывания в должности - 2,42 года
Компенсация - 17 550 959 долларов США
Команда руководителей:
1.  Арвинд Кришна — генеральный директор и председатель совета директоров, 2,42 года.
2.  Джеймс Кавано — финансовый директор и старший вице-президент по финансам и операциям, 7,67 года
3.  Мишель Брауди — старший вице-президент по юридическим и нормативным вопросам и главный юрисконсульт, 7,67 лет
4.  Томас Розамилия — старший вице-президент по программному обеспечению IBM и председатель правления в Северной Америке, 3,58 года.
5.  Гэри Кон — исполнительный вице-председатель, 1,67 года
6.  Кэтрин Гуарини — директор по информационным технологиям, 1,67 года.
7.  Патрисия Мерфи - вице-президент по связям с инвесторами
8.  Джонатан Адашек — старший вице-президент по маркетингу и коммуникациям и директор по коммуникациям, 2,67 года.
9.  Роджер Премо — генеральный менеджер по корпоративному развитию и стратегии 1,67 года
10.  Никл Ламоро — старший вице-президент и директор по персоналу, 2 года
11.  Бернард Мейерсон — директор по инновациям и вице-президент, 12,83 года
12.  Бриджит ван Кралинген — старший вице-президент по специальным проектам, 10,67 лет.

🔴Компенсация по сравнению с рынком: общая компенсация Arvind (17,55 млн долларов США) выше среднего для компаний аналогичного размера на рынке США (13,05 млн долларов США).
🟢 Компенсация по сравнению с прибылью: компенсация Арвинда соответствовала результатам компании за последний год.
🟢 Опытный менеджмент: команда менеджеров IBM считается опытной (в среднем 2,5 года).
🟢 Опытный совет: совет директоров IBM считается опытным (в среднем 6,3 года).

📊Владение:
🟨 Государство или правительство 0,04% - 399 441 акция
🟧 Индивидуальные инсайдеры 0,1% - 1 151 000 акций
🟪 Широкая общественность 42,8% - 386 516 924 акции
🟦 Учреждения 57,0% - 515 112 988 акций

25 крупнейших акционеров владеют 38.36% акций компании.
Топ 5:
1.  8,57% The Vanguard Group, Inc. 77 369 131шт. 9,5 млрд долларов
2.  7,72% BlackRock, Inc. 69 758 860шт. 8,6 млрд долларов
3.  5,87% State Street Global Advisors, Inc. 52 976 674шт. 6,5 млрд долларов
4.  1,86% Charles Schwab Investment Management, Inc. 16 841 280шт. 2,1 млрд долларов
5.  1,7% Geode Capital Management, LLC 15 336 206шт. $1,9 млрд",6:11,2022-09-26,IBM
vv_inv,"Почему российские акции такие дешевые? 
Ответ очевиден - только потому, что они российские. 

Давайте рассмотрим конкретные примеры:
Возьмём $YNDX , капитализация = 12 млрд долларов, а капитализация $UBER 45 млрд долларов. Только убер - это невероятно убыточная помойка, которая только и может, что давать клиенту вызвать такси и пытается что-то сделать с Uber Eats (спойлер - никогда не пользуйтесь этим сервисом, он ужасен). 
А Яндекс? А Яндекс - это и поисковик, и такси, и доставка еды, и собственная еда, и почта, и примерно миллиард различных сервисов. 

Возьмём, например, DataLens - визуализатор  данных от Яндекса, любой адекватный человек вам скажет, что даталенс в тысячу раз лучше, чем убогий Когнос от $IBM , который кстати стал тем, кем сейчас является только благодаря русским в совете директоров. А капитализация этих гениев айти 160 млрд баксов.

Или взять $OZON и $AMZN (Амазон старше озона всего на 4 года и в момент создания озона про Амазон никто не знал, так что истории про то, что озон - это клон амазона не принимаются). 

Почему такая разница в капитализации? Да потому что американскому бизнесу никто не может запретить проводить политику глобализации. 
Попробуй сказать Амазону, чтобы он не заходил в Венгрию или Германию, что будет? Торговая война с США. А Озон пустят в Венгрию или Германию? Ага, догонят и еще раз пустят. Америка национализировала все мировые рынки и занимается для всей планеты глобализацией, а для своих компаний исключительно протекционизмом. 

Возьмем, например, $TCSG как думаете он бы мог разорвать весь банковский рынок Европы? В Европе даже близко нет таких банковских сервисов, как у тинькоф и такого мобильного приложения, как у $SBER . А что в итоге? Лидеры мирового рынка делят русский рынок, потому что их никуда больше не пускают. Зато всякие убогие $C есть в Европе и чувствуют себя там прекрасно. Почему у сити в России не получилось? Потому что тут невозможно конкурировать с местными банками - они лучше американцев на 3 головы. Почему в Европе получилось? Потому что в Европе нет местной конкуренции. 

Как думаете какая была бы капитализация у $GAZP если бы он был американским? Спойлер - Оставался бы он самой дорогой компанией мира и дальше. 
А почему доллар $USDRUB силен во всем мире? Потому что все страны торгуют с американками компаниями. 

Вся планета сидит на американской игле потребления. Россия с февраля начала от этой иглы избавляться. Успешно или нет - рано судить, но то, что Россия с нее слезает - это очевидно. Пора начинать проталкивать свои компании на азиатские рынки и объединиться с китайцами и индусами в создании единой экономической зоны, где будут защищаться местные компании, а амеры пойдут лесом.",11:38,2022-09-20,IBM
NEWS_ROCKET,"#СДЕЛКИ_ИНСАЙДЕРОВ
$IBM - 🟢 BUY 🟢

Кто: FARR DAVID N (Director)

Дата сделки: 2022-09-15
Код сделки: P (Покупка ценных бумаг на бирже или у другого лица)
Кол-во: 1000.00
Цена: 125.00
Остаток: 100000

Описание сделки в комментариях.
Ссылка на источник - 
Будь вкурсе - #NEWS_ROCKET
Пост создан автоматически.",0:54,2022-09-17,IBM
RBC_Investments,"«Повысить эффективность вложений». Четыре идеи от Goldman Sachs💡

В условиях замедления экономического роста и повышения процентных ставок, повысить эффективность вложений на американском фондовом рынке могут четыре стратегии, полагают аналитики Goldman Sachs. В банке считают, что до конца года инвесторам стоит обратить внимание на акции компаний с качественными фундаментальными показателями, а также бумаги недооценнных, дивидендных и ориентированных на внутренний рынок компаний.

В пятничном обзоре глава отдела стратегии Goldman Sachs по акциям в США Дэвид Костин отметил, что повышение процентных ставок в США оказало сильное влияние на стоимость акций — в особенности быстрорастущих компаний. Еще большее давление на котировки в ближайшем будущем может оказать риск наступления рецессии  , предупредил эксперт.

Согласно базовому прогнозу Goldman Sachs, к концу года S&P 500 вырастет примерно на 7% относительно текущих уровней и составит около 4300 пунктов. Для сравнения, в начале года индекс достигал почти 4800 пунктов.

📊«Качественные» акции

Одной из предложенных Костиным идей стали акции с качественными фундаментальными показателями. В Goldman Sachs составили портфель из 50 акций-лидеров по этому критерию в каждом секторе. Условием для включения эмитента  в список стали сильный баланс, стабильный рост выручки и прибыли на протяжении долгого времени, доходность выше среднего и низкий риск падения котировок. Одним из лидеров в списке, в частности, стала $GOOGL.

💸Недооцененные акции

Акции стоимости в последние месяцы превосходили по динамике акции роста, поскольку повышение процентных ставок снизило аппетит к риску и инвесторы вкладывали меньше средств в быстрорастущие компании. В Goldman Sachs считают, что эта тенденция сохранится при любом из двух сценариев:

▫️достижение пика инфляции в ближайшем будущем и смещение фокуса внимания на завершение цикла повышения ставок ФРС;

▫️наступление рецессии вследствие серьезного ужесточения денежно-кредитной политики.

В связи с этим интерес могут представлять акции стоимости, которые пока недооценены на рынке. К таким бумагам Goldman Sachs, в частности, отнес $PFE, $T, $MRNA, $F и $MO.

⌛️Акции дивидендных компаний

Еще одной идеей для инвестиций, по мнению Дэвида Костина, являются акции компаний, которые выплачивают высокие дивиденды. Благодаря им можно получить стабильный источник дохода в нынешних переменчивых условиях, объяснили в Goldman Sachs. Костин отметил, что дивиденды могут обеспечить рост акций из S&P 500, в то время как риски изменения их стоимости сводятся к минимуму. Среди компаний, выплачивающих высокие дивиденды, Goldman Sachs выделил в том числе $LUMN (дивдоходность 10,4%) и $IBM (5,1%).

🛠Акции компаний, ориентированных на внутренний рынок

Инвестбанк также посоветовал выбирать акции американских компаний, которые работают на внутреннем рынке, где экономическая ситуация лучше, чем, например, в той же Европе. Костин обратил внимание, что укрепление доллара в этом году стало негативным фактором для компаний, которые получают значительную часть выручки за рубежом. В Goldman Sachs напомнили, что такие компании, как $CHTR, $DG, $CMG, $KR и $LUV, получают почти всю выручку в США.",12:46,2022-09-13,IBM
TrendTrade,"🔥10 лучших акций компаний искусственного интеллекта

Акции AI могут быть отличными долгосрочными инвестициями.
По прогнозам Zion Market Research, мировая индустрия искусственного интеллекта вырастет с 59,6 млрд долларов в 2021 году до 422 млрд долларов к 2028 году. Практически во всех отраслях преобладают искусственный интеллект, автоматизация и робототехника.

Будь то машинное обучение, интеллектуальные приложения и устройства, цифровые помощники или автономные транспортные средства , компании, которые не инвестируют в продукты и услуги ИИ, рискуют устареть. Бесчисленное количество компаний могут извлечь выгоду из ИИ, но лишь немногие акции используют ИИ и автоматизацию в качестве центральной части своего бизнеса. По мнению аналитиков Bank of America, вот 10 лучших акций AI для покупки:

▪️Microsoft Corp. $MSFT
▪️Alphabet Inc. $GOOG, $GOOGL
▪️Amazon Inc. $AMZN
▪️Meta Platforms Inc. $META
▪️Nvidia Corp. $NVDA
▪️Adobe Inc. $ADBE
▪️International Business Machines Corp. $IBM
▪️Intuitive Surgical Inc. $ISRG
▪️Workday Inc. $WDAY
▪️Dynatrace Inc. $DT

Источник : marketflow

1️⃣  Шорт на РТС принес нам за 2 недели +29%!
2️⃣ BioXcell  за пару недель получили доходность +54%! 
3️⃣ Идея Stride  +63% доходности.
4️⃣ Идея по Bed Bath & Beyond с доходностью +148% за 2 торговых недели

Хотите начать разбираться в фондовом рынке и получать доходные идеи?  А также начинать понимать технический анализ?

✔️ Тогда подписывайтесь на канал. 

#аналитика #акции #новости #инвестиции #прогноз #сша #новичкам #идея #пульс",14:12,2022-09-10,IBM
NataliaBaffetovna,"Как вы знаете, СПБ Биржа скоро начнет перечислять дивиденды от иностранных компаний, вопрос решится в ближайшие недели. На какие компании стоит обратить внимание инвесторам с дивидендной стратегией? 

Дивидендный портфель американских компаний.

В текущее время многие дивидендные компании США могут стать непривлекательными, но я отобрала компании с прогнозируемой дивидендной доходность от 4% годовых и без существенных просадок будущих денежных потоков.

Средняя годовая дивидендная доходность этого портфеля около 6,3%, кроме того, в долгосрочной перспективе некоторые компании недооценены. 

Конечно, в случае существенной коррекции американского рынка и эти компании будут подвержены коррекции, но в меньшей степени. 

#Портфель #Дивиденды @NataliaBaff

3M Company $MMM, Citigroup $C, Gilead $GILD, Leggett & Platt $LEG, STORE Capital $STOR, Philip Morris $PM, IBM $IBM, Verizon $VZ, AT&T $T, New York Community $NYCB, Medical Properties Trust $MPW, Altria Group $MO, Omega Healthcare Investors $OHI, Energy Transfer.",9:02,2022-09-09,IBM
Konaxin,"СМИ: полупроводниковая промышленность США получит 50 миллиардов долларов
NYT: минторг США обнародовал план по выделению 50 миллиардов долларов на полупроводники

Министерство торговли США обнародовало план по выделению американской полупроводниковой промышленности 50 миллиардов долларов, как ожидается, это будет крупнейшей за последние десятилетия помощью правительства данной отрасли, сообщает газета New York Times.

Вид на Сеул со смотровой площадки парка Намсан
Эксперт оценил влияние альянса США по полупроводникам Chip 4 на Китай
«Министерство торговли во вторник обнародовало свой план по выделению 50 миллиардов долларов, направленный на развитие отечественной полупроводниковой промышленности и противодействие Китаю», — пишет издание.

Как отмечает издание, около 28 миллиардов пойдут на гранты и займы, чтобы помочь построить предприятия для производства, сборки и упаковки одних из самых передовых чипов в мире. Еще десять миллиардов долларов будут направлены на расширение производства технологий, используемых в автомобилестроении и коммуникационных технологиях. Кроме того, 11 миллиардов долларов пойдут на исследования и разработки, связанные с полупроводниковой промышленностью.

По данным газеты, министерство намерено начать сбор заявок на финансирование от компаний не позднее февраля 2023 года.

В августе президент США Джо Байден подписал закон о мерах поддержки американских производителей полупроводников на 52,7 миллиарда долларов для усиления позиций в конкуренции с Китаем.
$INTC $IBM $MU $TSM #пульс #новости #рынок",12:13,2022-09-06,IBM
MaksNeo,"IBM вынуждает ненужных сотрудников увольняться под угрозой ссылки.

IBM пообещала «пристроить» невостребованных экс-сотрудников проданного Watson Health в другие подразделения. Свое обещание «Голубой гигант» выполнил, но весьма своеобразно – предложив на выбор релокацию в другой регион, а то и за пределы США или увольнение по собственному желанию. 
Возрастные работники, которые составляют львиную долю из тех, кто получил это предложение, были вынуждены уйти. Некоторые из них считают, что именно на такой результат в IBM, которую неоднократно обвиняли в эйджизме, и рассчитывали.

источник: https://www.cnews.ru/news/top/2022-08-30_ibm_vynudila_nenuzhnyh_pererozhdennomu
$IBM",14:47,2022-08-30,IBM
rich_and_happy,"​​Падение на 40% с начала года, есть ли потенциал у Snowflake, акциями которой владеет даже Уоррен Баффет

Пока большинство секторов испытывают проблемы, облака продолжают расти. Что в перспективе принесёт дивиденды инвесторам (в прямом и переносном смысле). В этом посте разберём Snowflake $SNOW, компания которая хочет стать местом, где мировые компании хранят все свои данные

В условиях рецессии облака сектор который продолжает расти. Как пример из последних отчётов облачный сегмент у Microsoft $MSFT вырос на 40%, Google $GOOG на 35%, Amazon $AMZN на 33%, даже «слабый рост» у IBM $IBM на 19% тоже хороший результат. Разбирали уже и тему «Облака не показывает никаких признаков охлаждения», и отчёты Amazon и Microsoft 

▪️В чём заключается бизнес
Ключевое отличие Snowflake - способность работать с несколькими облачными провайдерами. Условно без Snowflake не удобно и долго, данные необходимо скопировать и перенести в одно место, после чего с ними можно работать

Компании хранят данные в «хранилищах»(упростим сложные моменты), которые разбросанных по организации. Петабайты и Эксабайты информации о клиентах, поставщиках, о продуктах компании и многом другом (та самая бигдата, используя которую компании получают инсайты благодаря моделям машинного обучения)

Snowflake платформа, при помощи которой клиентам становится проще взаимодействовать с информацией где бы она не находилась, предлагая решения которые «объединяют» разные хранилища в одно. А ещё позволяет покупать, продавать и обмениваться данными с другими компаниями

▪️Что по цифрам
Компания быстро увеличивает выручку. В последнем отчёте компания отчиталась сильным ростом +83% г/г, но для Snowflake это не что-то из ряда вон выходящие, предыдущие кварталы рост был +84% +101% и 109%

Рост клиентов до 6 808, +36% г/г. Из них клиенты которые приносят 1 млн доход +112% (до 246). Количество клиентов из списка Fortune Global 2000 +15% (до 510) только за последний квартал

Ситуация с расходами тоже улучшается, учитывая, что компания убыточная, а ставки ФРС продолжит поднимать, то тут стоит обратить особое внимание

Компании разрабатывающие софт, как правило, имеют высокий операционный рычаг, т.е. После создания платформы могут легко масштабироваться, при этом затраты растут более медленными темпами (как правило). Работа с крупными клиентами тут в плюс, так как взаимодействие с одним крупными клиентом требует меньше работы чем с 50 мелкими. А доход будет больше

Ещё про убытки. Если к ним присмотреться, то Snowflake в минусе за последний квартал на $208 млн. При этом основные расходы идут на маркетинг и продажи ($275 млн), что логично для небольшой быстрорастущей компании. Компания инвестирует в будущий рост и быстрое расширение. На втором месте идут расходы на R&D в $184 млн, что так же стандартная практика для IT компании

Проблем с деньгами у компании нет, банкротство не грозит (во всяком случае ближайшее время). У компании чуть меньше $4 млрд наличными, их эквивалентами и краткосрочными инвестициями. Свободный денежный поток $54 млн (год назад был минус $12 млн). Сравните это с общим долгом в $206 млн

Какие Риски​
Не смотря на то, что компания с начала году упала на 40%, она всё ещё дорогая по мультипликаторам. Это обратная сторона быстрого роста

Основными конкурентами являются бигтехи (Microsoft, Google и Amazon) они легко могут ставить «палки в колёса» оставляя часть инфраструктуры доступной только для их собственных платформ

Рост процентных ставок особенно сильно влияет на оценку быстрорастущих убыточных компаний

Подводя Итог
Несмотря на сильное падение​ Snowflake с начала года, компания всё ещё дорогая. Плюс рост процентных ставок сильно влияет на оценку быстрорастущих компаний

Так что пока ФРС продолжает свою политику ужесточения ДКП компанию стоит держать как минимум в Wish list, и можно добавлять если ожидаете скорого разворота в политике ФРС, перспективы у Snowflake смотрятся очень хорошо

#прояви_себя_в_пульсе @Pulse_Official #псвп #обзор #баффет #что_купить #аналитика",8:06,2022-08-29,IBM
ARVZ,$IBM,8:42,2022-08-18,IBM
capital856,$IBM Когда будет прорыв в квантовых компьютерах?,20:14,2022-08-11,IBM
MegaStrategy,"А кто там делает RPA 🤖 ?

Про RPA в общем и целом я писал здесь:
https://www.tinkoff.ru/invest/social/profile/MegaStrategy/e6446ac1-b5d6-4718-aef8-21978ee45478?utm_source=share

А вот ниже можешь посмотреть перечень публичных компаний, которые занимаются разработкой RPA:

1️⃣ Microsoft $MSFT 🇺🇸 (IT)
Листинг: 🇺🇸
Cap: 2,31 трлн $
Дивы:  ежеквартально (17.05.2022 0,23%)
Фишки: Экосистема Windows, Office, Azure
Доля в индексе S&P500: 6%

Интересная для нас компания, но готовы брать в саквояж 👝 на более низких уровнях 🧐

2️⃣ SAP $SAP 🇩🇪 (IT)
Листинг: 🇺🇸 и 🇩🇪
Cap: 137,46 млрд $
Дивы: раз в полгода (19.05.22 2,68%)
Фишки: Системы управления предприятием и экосистема уровня Enterprise

Интересен для покупки, но на рынке есть более интересные и менее рискованные идеи 💡 

3️⃣ IBM $IBM 🇺🇸 (IT)
Листинг: 🇺🇸
Cap: 46,7 млрд $
Дивы: ежеквартально (09.02.2022 1,19%)
Фишки: один из крупнейших в мире производителей и поставщиков аппаратного и программного обеспечения, а также IТ-сервисов и консалтинговых услуг.
Прозвище - Big Blue (Голубой гигант)
Доля в индексе S&P500: 0,34%

В том, что IBM преуспели в области RPA можно не сомневаться, в 1997 году их шахматный суперкомпьютер Deep Blue обыграл Гарри Каспарова ♟

Наиболее приоритетная для нас бумага, но пока не запустим долларовую стратегию, просто понаблюдаем за ней 🔭

4️⃣ Softline $SFTL 🇬🇧 (IT)
Листинг: 🇷🇺 и 🇬🇧 
Cap: 32,4 млрд ₽ (531,1 млн $)
Дивы: не платили
Фишки: Диверсифицированный бизнес (лицензии, железо, услуги, облака, кибербезопасность, разработка). Работают как в России, так и за рубежом.

О Софтлайне хочу рассказать поподробнее 😉

Многие участники рынка хейтят эту компанию, но давайте взглянем на нее еще раз и оценим ее перспективы 🔬

По заверениям компании из публичной отчетности ее направлениями развития являются:

▫️Расширение и оптимизация портфеля 💼 предлагаемых ИТ-решений для наилучшего соответствия рыночным трендам и потребностям заказчиков
▫️ Значительное увеличение объемов продаж аппаратного обеспечения
▫️ Дальнейшие инвестиции в укрепление лидерских позиций на рынке облачных технологий ☁️
▫️ Увеличение доли продаж на основе подписочной модели для создания устойчивой базы роста бизнеса в долгосрочной перспективе

Разберу каждый пункт 🥸

▫️ Расширение и оптимизация портфеля 💼 в части российского 🇷🇺 бизнеса видится естественной необходимостью и с учетом мер государственной поддержки ИТ отрасли в целом, будет являться ключевым фактором роста и замены ушедшего Microsoft❗️

▫️ Продажу аппаратного обеспечения 💻 сложнее заменить, понятно что будет происходить налаживание связей с новыми поставщиками, но в целом предполагаю стагнацию в данном направлении в части российского бизнеса❗️

▫️ Облачные технологии ☁️- это прямо must have в нынешнее время и у Softline уверенные позиции в этом направлении❗️

▫️ Подписочная модель - это тренд во всем мире 🗺 и это дает уверенность, что данная модель  при должной реализации позволит и дальше расти компании 📈

С момента IPO акции компании упали в несколько раз, но стоит отметить, что это общемировой тренд и если сравнивать Softline с такими компаниями как Яндекс , VK, то тренды аналогичные, и я бы не связывал это падение с какими-то проблемами компании в частности, а в целом в отрасли и мире 

По финансовым показателям за 2021 год компания показала чистую прибыль  11 млн $, при выручке почти в 2 млрд $

Хотя компания не включена в нашу стратегию &RFV_MegaStrategy_RUB, но считаю, что в текущий момент, акции компании имеют потенциал роста 📈

А что ты 🫵 думаешь про эти компании? 

Лайкай 👍🚀, комментируй 💬, поддерживай, подписывайся, а тебе ➕к карме 😃

Подпишись на нас 🤗 и на нашу стратегию &RFV MegaStrategy RUB 🙌

#аналитика #что_купить
#диверсификация #акции #анализ
#учу_в_пульсе #прояви_себя_в_пульсе
#пульс_оцени #новичкам #обучение",17:47,2022-08-10,IBM
Zhukoffinance,"​​Критерии выбора дивидендных акций 

Получать каждый год 10% в долларах и ничего не делать - думаю это мечта каждого инвестора. И дивидендные акции частично могут с этим справиться, но как правильно подобрать такие акции. Давайте сегодня расскажу по такие критерии: 

1) Коэффициент выплат: коэффициент выплат по акциям — это сумма денег, которую компания платит на акцию в виде дивидендов, деленная на ее прибыль на акцию. Другими словами, это говорит вам о проценте прибыли, которую акции выплачивают акционерам. Достаточно низкий коэффициент выплат (скажем, 60% или меньше) является хорошим признаком того, что дивиденды являются устойчивыми.

2) История повышения: это очень хороший знак, когда компания год за годом повышает свои дивиденды, особенно если она может продолжать делать это во время рецессии и других сложных экономических периодов, таких как пандемия COVID-19.

3) Стабильный рост выручки и прибыли: при поиске лучших дивидендных акций для долгосрочного владения отдавайте предпочтение стабильности в компаниях, которые вы рассматриваете. Неустойчивый доход (в один год вверх, в следующий — вниз) и общий доход могут быть признаками проблем.

4) Высокая доходность: это последнее в списке. Конечно очевидно, что высокая доходность предпочтительнее более низкой, но только при соблюдении остальных трех критериев. Высокие дивиденды настолько сильны, насколько силен бизнес, который их поддерживает, поэтому сравните дивидендную доходность после того, как убедитесь, что бизнес здоров, а выплаты стабильны.

Ниже на фото 17 компаний, которые можно проверить по всем этим критериям и подобрать что-то для себя.

$T $IBM $WBA $VFC $LEG $BEN $O $XOM $MMM $ABBV $AMCR $TROW $CVX
#учу_в_пульсе #прояви_себя_в_пульсе #пульс_оцени #пульс #новичкам #инвестиции #аналитика #анализ #экономика_просто #новости",13:38,2022-08-10,IBM
Alex_Abramyan,"🤔 Лучший в IT? Прожарка Positive Technologies 
 
Итак, в своем цикле статей я доказал, что в акции инвестировать нужно, но крайне важно подобрать правильную компанию. Мы уже разобрали IT-сектор, и по вашим реакциям вижу, что особый интерес вызвала у вас $POSI Давайте устроим ей прожарку 
 
🔎 Чем компания занимается? 
 
Кого не спрошу - мало кто вообще о компании слышал. А зря. В России Positive Technologies — первая и единственная публичная компания из сферы кибербезопасности на Московской бирже. Лабораторию Касперского, например, знают многие, так как сами пользуются ее продуктами, но $POSI обеспечивает безопасность 2300 компаний и ведомств; основной покупатель - бизнес. 
 
🧑‍💻 Из любопытных фишек - Positive Technologies, начиная работу с новым клиентом, может по его запросу устроить тест - взломать IT-инфраструктуру заказчика и выявить наиболее критические уязвимости. Еще компания проводит Positive Hack Days (на котором я сам был), где две команды - черных и «белых» хакеров борются друг с другом, атакуя системы мини-города. 
 
📈$POSI уже 20 лет на рынке, это крупный бизнес, который находится в активной фазе своего развития. Особенно актуальны ее услуги сейчас - в условиях гибридной войны, где кибератаки на стратегические объекты совершают не просто «мамкины хакеры», а целые государства. За полгода в России не было каких-либо значительных «IT-диверсий», а значит компания работает отлично.  
 
💪 Еще несколько фактов: 
- входит в ТОП-20 крупнейших российских IT-компаний 
- занимает от 30% до 75% рынка в зависимости от направления 
- отмечена в залах славы $AAPL, $ADBE, $GOOGL, $PYPL, $IBM, $MSFT 
Ну, хватит петь дифирамбы, давайте посмотрим на её плюсы и минусы 
 
🛑 Для баланса, начнем с минусов. Что мне НЕ нравится? 
 
🇷🇺 Санкции и российский след 

За «поддержку киберпрограммы российских спецслужб» одна из дочек компании включена в список организаций, против которых направлены санкции США. К тому же компания в Entity List министерства торговли США, что накладывает на нее экспортные ограничения. В текущих реалиях - невелика беда, но российские корни и санкции будут долго оставаться токсичными, что отпугнет иностранных инвесторов и ограничит компании пространство для международной экспансии 
 
🧍‍♂️ Упор на физиков 

Компания еще на этапе выхода на биржу отказалась от поддержки институциональных инвесторов и сделала акцент на физиков - нас с вами. До сих пор я не увидел акций $POSI в портфелях крупняка или ПИФах, что также мешает акциям расти и создает дефицит ликвидности. Физики же действуют толпой и могут создавать резкие движения акций как вверх, так и вниз, и акции могут отрываться от фундаментальных показателей - да еще и нервировать своими резкими колебаниями 
 
🧠 Борьба за умы 

Любой IT-специалист сейчас очень востребован на дефицитном рынке труда этой специальности. А за кадры в сфере кибербеза и вовсе ведется настоящая охота. Чем это чревато для компании? Ростом расходов на оплату труда, а в случае массовой утечки кадров - потерей своего положения и замедлением роста 
 
👉По минусам пока все, в следующем посте разберем плюсы и посмотрим на финансовую отчетность. Жду ваших реакций, если интересно

В комменты призываю @Positive_technologies - давайте лично пообщаемся

#акции #разбор #анализ #аналитика #россия #идеи #чтокупить",12:08,2022-08-02,IBM
