login,post,posts_time,posts_dt,ticker
cotkompot,$MGNT когда тут будет шорт сквиз,14:24,2023-01-11,MGNT
yzeest,"$FIVE $MGNT 
🔥🔥💸💸💸
Январский средний чек в продуктовых супермаркетах РФ вырос на 11%.",14:23,2023-01-11,MGNT
MegaMozG64,"$MGNT
Похоже начали просрочку снимать с полок😂",14:12,2023-01-11,MGNT
CKuTaJIeLL,"$MGNT , мамочки родненькие, ещё каких то 4% и я из минуса выйду, неужели это свершиться, и пол года не прошло",14:09,2023-01-11,MGNT
Russian_Stocks,"⭐️ Торговая идея по акциям Магнита⭐

■ Идея: Покупка
■ Горизонт: 1-2 месяца
■ Цель: 4670 рублей
■ Потенциал идеи: 6,2%
■ Объём входа: 5%
■ Стоп-приказ: 4230 рублей
 
➡️ Технический анализ:

📌 После существенного снижения в последнем квартале 2022 года цена акции показывает признаки стабилизации. Идея на рост бумаги с целью 4670 рублей. При объёме позиции 5% и выставлении стоп-заявки на уровне 4230 рублей, риск на портфель составит 0,19%. Соотношение прибыль/риск составляет 1,59
 
➡️ Фундаментальный фактор:

📌 «Магнит» $MGNT является одной из ведущих розничных сетей в России по торговле продуктами питания, лидером по количеству магазинов и географии их расположения. Компания представлена почти в 4000 населенных пунктах, ежедневно магазины сети посещают около 16 миллионов человек. 

📌 Тренд на экономию среди потребителей заставляет крупные сети смещать фокус на формат дискаунтеров. «Магнит» сообщил, что планирует в ближайшее время создать сеть дискаунтеров, отделив ее ценообразование и ассортимент от своего основного формата. Новая сеть должна оказать положительное влияние на операционные показатели «Магнита».

*Автор идеи: ""Финам""


✅ Если было полезно, заходите в профиль и подписывайтесь на канал❗️

✅ Только профессиональная аналитика из разных официальных источников❗️



#акции #россия #пульс #новости #аналитика #новичкам #инвестиции #учу_в_пульсе #прояви_себя_в_пульсе",14:09,2023-01-11,MGNT
Stas59,"$MGNT все, можно смело в шорт , акция выдохнется скоро , ей красная цена 3800 🥳🤡",14:06,2023-01-11,MGNT
GMR,"❗️ГЛАВНЫЕ НОВОСТИ 🔥
•🇺🇸 Представитель ФРС Боуман: необходимо продолжить повышение ставок для борьбы с инфляцией.

•❕ ЦБ РФ возобновит c 13 января операции по покупке (продаже) иностранной валюты на внутреннем рынке в рамках бюджетного правила, будет проводить их в паре CNYRUB.

•❕ Перезапуск бюджетного правила начнется с продажи юаней на сумму 3,2 млрд руб./сутки.

•🛢 Страны G7 при введении предельной стоимости российских нефтепродуктов в феврале планируют установить два разных потолка, сообщил Reuters.

•🏦 ЦБ РФ выдаст универсальную лицензию новому банку ""Точка"".

•💵 Cредний курс покупки/продажи наличного доллара в банках Москвы на 13:00 мск составил 69,15/74,59 ₽. #доллар

•⚡ Trafigura продала 24,5% в индийской Nayara Energy, одним из крупнейших акционеров которой является #ROSN

•🍾 Акционеры $BELU одобрили дивиденды за третий квартал в 75 руб. на акцию.

•🧲 $MGNT может создать новую сеть в экономсегменте, отделив ее ценообразование и ассортимент от своего основного формата. 

•🅱 $VKCO в 2023 году планирует вложить около 300 млн руб. в российские студии видеоигр и запустить в университетах образовательные программы для подготовки профильных кадров. 

•🌐 По окончании реорганизации оператора электрических сетей $RSTI доля государства в уставном капитале холдинга составила 75%. 

•👨‍⚖ Суд удовлетворил иск прокуратуры, согласно решению - в доход государства обращены 92,4% акций $FESH

❗️СЦЕНАРИИ ПАДЕНИЯ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/259ba5c8-395b-4fcc-aa48-9d313afa8201

🏆 БУДУЩИЕ ЛИДЕРЫ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/1e5759bd-5d49-4441-a104-a439819f4678

🎓 СТАТЬ КВАЛОМ, БЕЗ ПРЕМИУМА И $:
https://www.tinkoff.ru/invest/social/profile/GMR/c764fa06-7c36-40e2-b043-3aa1f8c8d2c7

❔О СТРАТЕГИЯХ И ПОДВОДНЫХ КАМНЯХ:
https://www.tinkoff.ru/invest/social/profile/GMR/f9f4aed7-e3a7-4b4c-92e9-71f5972791aa

🔥 СТРАТЕГИИ
🚀 &Go USD на +61%. Долетим до +100% и ребалансировка. Момент для входа хороший. Из всех USD стратегий она обладает наибольшим потенциалом сейчас.

🛡️ &Антикризисная легендарная рублёвая стратегия, которая не падала никогда. При нынешнем рынке РФ я склонен заходить в него, обладая какой-то информацией, делать за час 10-30% и снова выходить в кэш. Такие шансы могут выпадать несколько раз в год, поэтому пока движения по стратегии происходят редко.

⭐️ &Потенциал кратного роста USD используйте просадку для входа. Ждём реализации глобальных процессов, которые приведут к росту стратегии более чем на 70%. Мои опасения за неё: 0/10. Швейцарские аналитики оценили её рост на 75-80% за 12 месяцев при базовом сценарии. И на 130-140% при оптимистичном 👍

Всем добра, успеха и берегите нервы 🤗
#новости #стратегии $USDRUB #Россия",13:54,2023-01-11,MGNT
vasyaivan,$MGNT выстрел soon,13:30,2023-01-11,MGNT
Alejandro_Nicolas,"⚡️Российский рынок акций прямо сейчас
 
🟢Мосбиржа: 2 171 пункта (+0,6%)
🟢РТС: 990 пунктов (+1,6%)


📰Главное к этому часу:

🔷 Минфин начинает использовать новое бюджетное правило. В январе будет продан $CNYRUB на ₽54,5 млрд, поскольку именно в таком объеме прогнозируются недополученные нефтегазовые доходы бюджета за месяц.
▫️Продажи будут проводиться с 13 января по 6 февраля, по ₽3,2 млрд ежедневно.
▫️Кроме того, Минфин представил помесячную табличку базовых нефтегазовых доходов бюджета и примерные ориентиры по своему прогнозу.

🚀 По мнению аналитиков MP, для курса отечественной валюты это несомненный позитив, но сами по себе январские действия Минфина никакого влияния не окажут, поскольку объем в 3,2 млрд руб. мал (ежедневный объем торгов CNY/RUB 50-100 млрд . 
▫️Однако сегодня, на фоне заявлений Минфина, доллара упал ниже ₽69 впервые с 30 декабря. Курс юаня к рублю снизился на 2,22% до ₽10,1.


🔹 $MGNT может создать новую сеть дискаунтеров - параллельно с действующей сетью того же формата  под вывеской «Моя цена». Решение об открытии новой сети примут уже в первом квартале.

🔹Акционеры $BELU одобрили дивиденды за 9 месяцев 2022 года. Компания заплатит ₽968 млн - 57% от чистой прибыли). Держателям выплатят по 75 рублей на акцию. Последний день для покупки - 19 января.

🔹В 2022 году компании разместили рублевые облигации  на общую сумму ₽3 трлн (без учета краткосрочных, замещающих и юаневых бондов). Это лишь на ₽0,2 трлн меньше рекорда 2021 года. 

🪬Если было полезно, заходите в профиль и подписывайтесь на канал❗️


#МР_Биржа #Торги #МР_Новости #акции #портфель #обучение #знания #alejandro",13:25,2023-01-11,MGNT
zaycevalex,"$MGNT 📊 ПАО «Магнит»
Тикер: MGNT
Идея: Long ⬆️
Горизонт: 1-2 месяца
Цель: 4670 руб.
Потенциал идеи: 6,1%
Объем входа: 5%
Стоп-приказ: 4230 руб.
 
Технический анализ
После существенного снижения в последнем квартале 2022 года цена акции показывает признаки стабилизации. Идея на рост бумаги с целью 4670 руб. При объеме позиции 5% и выставлении стоп-заявки на уровне 4230 руб. риск на портфель составит 0,19%. Соотношение прибыль/риск составляет 1,59.
 
Фундаментальный фактор
«Магнит» является одной из ведущих розничных сетей в России по торговле продуктами питания, лидером по количеству магазинов и географии их расположения. Компания представлена почти в 4000 населенных пунктах, ежедневно магазины сети посещают около 16 миллионов человек. Тренд на экономию среди потребителей заставляет крупные сети смещать фокус на формат дискаунтеров. «Магнит» сообщил, что планирует в ближайшее время создать сеть дискаунтеров, отделив ее ценообразование и ассортимент от своего основного формата. Новая сеть должна оказать положительное влияние на операционные показатели «Магнита».

✅ Пишите, если хотите получать больше информации по рынку:
_InvestmentConsulting@corp.finam.ru

❗️Сообщение носит информационный характер, не является индивидуальной инвестиционной рекомендацией или предложением приобрести упомянутые ценные бумаги. 

@finamalert - это рыночные сигналы, идеи, торговые прогнозы.",13:18,2023-01-11,MGNT
trubnik1,$MGNT кто забрал движение мое почтение инфа была вчера сказана,13:11,2023-01-11,MGNT
Palych,"С этого года хочу начать вести пульс, чтобы отслеживать изменения в своем портфеле и получать советы других пульсян, но любые решения в любом случае принимаю я. Хочу начать с небольшой предыстории, в 2022 году я пришел официально на фондовый рынок со своим счетом, потому что до этого 2 года торговал на счете моего брата, поэтому статистики у меня за этот период нет нет, но самый первый опыт и ошибки я усвоил именно там. Мне повезло зайти на рынок в конце марта, когда российский фондовый рынок достиг своего минимума за последние несколько лет, и тогда я начал формировать свой портфель. На данный момент он забит активами на 80%, но я буду перебирать свой портфель. Моя цель по окончании учебы в институте вступить в команду #Тинькоффинвестиции именно поэтому я и начинаю вести этот блог.
А теперь к моему портфелю:
14 акций в портфеле акции $TCSG
13 акций в портфеле акции $TCS
410 000 акций в портфеле $VTBR
800 акций в портфеле $IRAO
11 акций в портфеле $NVTK
1 акция в портфеле $GMKN
6 акций в портфеле $ROSN
40 акций в портфеле $RTKM
3 акции в портфеле $OZON
1 акция $MGNT

 Ну и немного фондов: 
7994 лота $LQDT
25 лотов $TRUR

Все остальное в валюте ~ 20% от портфеля

В ближайшее время активы в портфеле будут пересмотрены, часть продана, и часть докуплена, чтобы диверсифецировать портфель",12:36,2023-01-11,MGNT
CashflowTime,"#ИнвестИдеи
🔥Собрали для вас топ компаний на российском фондовом рынке на текущий год, которые наиболее часто упоминаются в рекомендациях аналитиков.

1️⃣ Сбер $SBER  Ставка на восстановление российской экономики, рост активов банка и деловой активности клиентов.
2️⃣ Новатэк $NVTK  . Из газодобывающих компаний аналитики делают ставку на Новатэк. Так как у Газпрома проблем и рисков больше, чем перспектив. Новатэк - одна из топовых идей, учитывая объемы поставок, их устойчивость и перспективы запуска новых проектов.
3️⃣ Магнит $MGNT  Ставка на защитный сектор в условиях экономической неопределенности.
4️⃣ Ozon $OZON  . Главная идея - продолжение роста. Одна из немногих компаний на российском фондовом рынке, у которой есть возможность показать кратный рост показателей.
5️⃣ Московская биржа $MOEX  . Компания показала неплохие результаты по итогам 2022 года. Есть шанс развить успех в текущем году.
6️⃣ Positive Technologies $POSI  Компания дорогая по оценке, но аналитики сходятся во мнении, что темпы роста оправдывают текущие мультипликаторы.
7️⃣ Лукойл $LKOH - фаворит в нефтедобыче. Компания успешно перестраивается под меняющийся ландшафт ведения бизнеса.
8️⃣ Полюс $PLZL  . В условиях стагфляции, рост цен на золото может положительно повлиять на финансовые успехи крупнейшего золотодобытчика страны.
9️⃣ МТС $MTSS  . Ставка на стабильный сектор, предсказуемый денежный поток и дивиденды.
🔟 VK $VKCO . Рискованные инвестиции. Компания сможет раскрыть свой потенциал, если после периода захвата рынка сделает ставку на прибыль.
Не рекомендация!

⁉️А какую компанию вы бы добавили в этот список?

Полезно👍 
✅Подписывайтесь на наш канал 

#учу_в_пульсе #Прояви_себя_в_пульсе #новчикам #аналитика #акции #новости #инвестиции #идея #пульс",12:20,2023-01-11,MGNT
MaksNeo,"«Магнит» расширяется в экономсегменте

«Магнит» может создать новую сеть в дискаунтеров, отделив ее ценообразование и ассортимент от своего основного формата, сообщают источники «Коммерсанта». Менеджмент торговой сети считает дискаунтеры одним из самых перспективных форматов и планируют наращивать присутствие в сегменте. 
С 2020 года «Магнит» развивает сеть дискаунтеров под вывеской «Моя цена». Магазины занимают площадь до 300 кв. метров, а ассортимент состоит в основном из недорогих товаров и собственных торговых марок.

источник: https://www.kommersant.ru/doc/5759955
$MGNT",11:43,2023-01-11,MGNT
GrigoriyII,"$MGNT Причин  для роста нет. Моё предположение, крупный игрок уходит из Роснефти в Сбер, думаю за дивами. Вот и рост! Скоро он войдёт в позицию и к пятнице мы сползём вниз",11:30,2023-01-11,MGNT
Lana.invest,"Нефть не растет — в печали все: нефтегаз, металлурги и электроэнергетики. 
Но есть и герои! Акции отечественной фармы «Фармсинтез» $LIFE вышли  вперед, оставив в пыли все «голубые фишки» «Газпром» $GAZP, Сбербанк $SBER и «ЛУКОЙЛ» $LKOH по обороту. С начала недели акции выросли на 69%📈 На чем растем? На том же, на чем и «Обувь России» $ORUP пару недель назад☝️

Тем временем Россия закрыла 2022 с одним из самых больших в истории страны дефицитом бюджета — -3,35 трлн рублей. 
Так что расти, цена на нефть большая-пребольшая, а то бюджету страны будет несладко😳

Не зря Минэнерго РФ говорит — срочно нужны допмеры для борьбы с нефтяным потолком.

«Фридом Финанс» вдвое повышает плату за открытие карты нерезидентам. Несите в кассу 30 тыс. тенге (около 4,5 тыс. ₽), вместо 15 тыс. тенге.

«Магнит» $MGNT запустит новую сеть дискаунтеров. Это нынче в большом фаворе, так что всё складывается к возврату дивов в этом году. 

$VK планирует вложить около 300 млн ₽ в российские студии видеоигр. Скоро вся страна будет — VK. 

Америка не знает пароль, не видит ориентир. Все важные макроданные и квартальные отчеты выходят в конце недели. Снова она — неопределенность🤷‍♀️

Да и дела у некоторых так себе😬

Всемирный банк вангует ухудшение роста мировой экономики на 2023 год из-за высокой инфляции. 

Bed Bath & Beyond $BBBY готовится к банкротству, а APP STORE у Apple показывает замедление роста🙈

Но есть и хорошие новости👇

Мои любимые Crocs $CROX 🩴 ожидают рекордную годовую выручку в размере ~ $3.55 млрд (+53%)🔥

Отлично идут дела у Boeing $BA✈️ Поставки самолетов и заказы растут, акции тоже📈

А Дисней $DIS смягчает политику в тематических парках🥳",11:26,2023-01-11,MGNT
13rusl,"•$MGNT 
Один из крупнейших в РФ продовольственных ритейлеров Магнит 
MGNT планирует создать новую сеть дискаунтеров, пишет газета Коммерсантъ со ссылкой на два источника, слышавших об этом проекте.

По словам одного из источников газеты, проработка концепции новой сети началась в 2022 году, в первом квартале этого года она может быть утверждена, после чего планируется открыть первые магазины. Он уточнил, что руководителем новой сети должна стать Анжела Рябова, которая в ноябре 2022 года пришла в Магнит на должность директора формата дискаунтеров, а до этого возглавляла сибирскую ГК Красный Яр.

""Мы считаем дискаунтеры одним из самых перспективных форматов для развития, поэтому будем активно наращивать свое присутствие в этом сегменте"", - сообщила пресс-служба Магнита на запрос Рейтер.

•$PLZL $POLY 
Золото умеренно дорожает перед статистикой по инфляции в США

Цена на золото в среду утром умеренно растет, следует из данных торгов. В четверг инвесторы ожидают статистику по инфляции в США, которая может повлиять на курс доллара и котировки драгоценного металла.

По состоянию на 7.55 мск цена февральского фьючерса на золото на нью-йоркской бирже Comex росла на 4,75 доллара, или на 0,25% - до 1 881,25 доллара за тройскую унцию. Мартовский фьючерс на серебро дорожал на 0,49% - до 23,782 доллара за унцию.

В четверг будут опубликованы данные по динамике потребительских цен в США в декабре. Аналитики прогнозируют замедление годовой инфляции до 6,5% с 7,1% месяцем ранее. Таким образом, декабрь может стать шестым месяцем снижения инфляции после пика почти в 9% в июне прошлого года. В то же время инфляция остается заметно выше целевых 2%.

Статистика по потребительским ценам влияет на политику Федеральной резервной системы (ФРС) США. Регулятор за прошлый год на фоне высокой инфляции поднимал ставку семь раз, в последний раз в декабре - на 50 базисных пунктов. По данным CME Group, в феврале 79,7% экспертов ждут нового повышения учетной ставки, но уже на 25 базисных пунктов - до 4,5-4,75% годовых.

Золото чувствительно к сигналам ФРС и макростатистике из США, поскольку это отражается на курсе доллара, от которого зависит стоимость драгоценного металла. ""Ястребиные"" сигналы традиционно способствуют удорожанию доллара, что делает золото менее доступным для покупки в другой валюте и сдерживает спрос.

•$GAZP 
""Газпром"" подает газ через Украину в подтвержденном украинской стороной объеме через газоизмерительную станцию (ГИС) ""Суджа"" — 35,5 миллиона кубометров на 11 января на ГИС ""Сохрановка"" заявка снова отклонена, сообщил официальный представитель российской компании Сергей Куприянов.

•$MOEX 
Индекс Мосбиржи к 10.05 мск растет на 0,03%, до 2160,09 пункта, долларовый индекс РТС снижается на 0,04%, до 974,09 пункта. На открытии торгов индекс Мосбиржи терял 0,03%.

•$ROSN 
Акции ""Роснефти"" падают на 4,65%, до 349,7 рубля на дивидендной отсечке. Максимально бумаги теряли 5,22%, опускаясь до 347,6 рубля.

•$TATN 
""Татнефть"" с 1 января повысила зарплаты сотрудникам выше плана, на 12%

В компании напомнили, что в прошлом году индексация зарплат в среднем по ""Татнефти"" составила 10%.


💵Валюта:

•$USDRUB $CNYRUB 
Рубль перешел к росту: доллар по 69,7 руб, юань - 10,26 руб

Рубль поздним утром отыграл потери к доллару, евро и юаню после снижения на старте торгов и перешел к росту: иностранные валюты торгуются по 69,6 рубля, 74,6 рубля и 10,265 рубля соответственно, следует из данных Московской биржи.

Курс доллара расчетами ""завтра"" на 10.52 мск снижался на 19 копеек - до 69,61 рубля, юаня - на 3 копейки, до 10,25 рубля, евро - на 30 копеек, до 74,6 рубля.

❌Не ИИР

👉В рамках стратегии &Абсолютная величина 
Переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, в редких случаях и более. 
Вход в стратегию всегда актуален.
Добро пожаловать!

👉В рамках стратегии &Грош цена. На пенсию внукам  мы удерживаем позиции более длительный период времени. Подходит для консервативных инвесторов. 


#псвп",11:25,2023-01-11,MGNT
zhenatiy_investor,"$MGNT есть пробитие 🚀 
Ждем 4600",11:15,2023-01-11,MGNT
nowe3pi,"$MGNT ощутимо лагает тиньков, пропала кнопка продать и главная страница
Вышел +2 тысячи и перезашел,так как верю в компанию и ее дальнейший рост
Вышел для коротких ракет(сегодня показалось стабильное и не рискованное движение)

$VRSB Принесла 12 тысяч менее чем за 5 минут,заходить повторно не планирую

Результат утра = купоны на 178 + 14 тысяч трейд",11:13,2023-01-11,MGNT
MoneyTime,"Подборка российских ценных бумаг от SberCIB Investment Research

На какие облигации можно обратить внимание
•✅ ОФЗ-ПК серий 24021, 29013-29023. Ориентир совокупного дохода за год — 7,5%.
•✅ Корпоративные облигации с короткой дюрацией (см. таблицу) 

На какие акции можно обратить внимание

Учитывая возвращение к выплате дивидендов, устойчивость бизнеса, а также низкий риск существенного давления на прибыль в этом году (или даже потенциал её значительного роста), аналитики выделяют 10 компаний на российском рынке (см. график) ↓

Не ИИР
$IRAO $GLTR $ENRU $TRNFP $MGNT $OZON $LKOH $MOEX $PLZL $FIXP",11:06,2023-01-11,MGNT
